688,688,0.003081,0.009464,0.987456,245,5,"Love my LG Cord Zero. Love this LG vacuum. It handles so easily and does a fabulous job.\nI love the fact that it is cordless, free standing and can be plugged in anywhere to charge. I don't have ...","[lg cord zero, lg vacuum, totally impressed, free standing, fabulous job, broom closet, works, suction, quality, price, power, plugged, outlet, love, handling, handles, great, fact, easily, ease, ..."
689,689,0.079885,0.212717,0.707397,246,5,Makes vacuuming a little less annoying.. Easy to use and picks up a lot of dog and cat hair from carpet. Pleasantly surprised by the performance on carpet. I used noise cancelling headphones while...,"[little less annoying  easy, used noise cancelling headphones, quick enough, pleasantly surprised, cat hair, makes vacuuming, headphones, vacuuming, vacuum, use, quiet, picks, performance, lot, do..."
690,690,0.021981,0.117269,0.860750,247,5,"Game changer!. I have a Kenmore canister vac and an oreck, both vacuums won’t be used again. This LG is light, versatile and has powerful suction. No more cords, thank you.","[kenmore canister vac, game changer , powerful suction, ’, versatile, vacuums, used, thank, oreck, light, lg, cords]"
691,691,0.006453,0.082242,0.911305,248,5,"Goodbye plug-in vacuums. The LG CordZero Cordless Stick Vacuum with Kompressor is our third try at a replacement for our trusty corded vacuum, and this one is a winner. This LG has all the vacuum ...","[lg cordzero cordless stick vacuum, trusty corded vacuum, vacuum power, corded cousins, third try, maneuver package, goodbye plug, lg, winner, vacuums, replacement, one, lightweight, kompressor, e..."
692,692,0.030494,0.141305,0.828201,248,5,A repeated complaint about other attempts at cordless vacuums was the lack of suction. This vacuum has plenty and it leaves the carpets looking fresh all the way to the baseboards. The way it rais...,"[carpets looking fresh, repeated complaint, product ’, one look, dust cup, cordless vacuums, unscientific way, one leaves, way, leaves, vacuum, takes, suction, raises, question, plenty, pile, lack..."
693,693,0.228123,0.505880,0.265997,248,5,"",[]
694,694,0.045829,0.588515,0.365656,248,5,"The “Kompressor” designation comes from a nifty feature I haven’t seen before. There is a lever/slide on the right side of the clear dust cup. When the dust cup has filled up, slide the lever down...","[“ kompressor ” designation comes, internal filter screen leaving, process also cleans, clear dust cup, dust cup, vacuumed debris, unit ready, right side, nifty feature, cleaning mission, cup, ’, ..."
695,695,0.200440,0.390500,0.409060,248,5,"Upon opening the box, I was a little daunted by the sheer number of pieces in it but referencing the included quick setup card promptly put my mind at ease. Unpack it as indicated, and assembly is...","[manual says 4 hours per battery, included quick setup card promptly put, really remarkably simple, upon opening, sheer number, new vacuum, little daunted, hardest part, fully charge, first use, w..."
696,696,0.228123,0.505880,0.265997,248,5,"",[]
697,697,0.008640,0.087664,0.903695,248,5,"The LG CordZero comes with two quick-release batteries, and the storage/charging stand accommodates the extra battery when not in use. It’s always ready if the battery in the vacuum runs out. If b...","[whole main floor, lg cordzero comes, 800 square feet, batteries need charging, vacuum charges first, charging stand accommodates, single battery ’, switched batteries, release batteries, zero com..."
698,698,0.228123,0.505880,0.265997,248,5,"",[]
699,699,0.041759,0.165478,0.792763,248,5,"On hard floors, performance is excellent. Over the years, I’ve just learned to accept that if I’m picking up some crumbs off a solid surface floor, they’re going to scatter beneath the beater brus...","[solid surface floor, second biggest surprise, crumbs went everywhere, crumbs without scatter, scatter beneath, thoroughly clean, lg cordzero, hard floors, damp cloth, beater brush, crumbs, ’, yea..."
700,700,0.228123,0.505880,0.265997,248,5,"",[]
701,701,0.036220,0.162190,0.801590,248,5,The biggest surprise of this vacuum is how quietly it operates. We can carry on normal conversation while vacuuming without even raising our voices. I can hear the TV while vacuuming. Our nine-pou...,"[“ puppy approved ”, vacuuming without even raising, old dog hides, never really occurred, pound 12, normal conversation, curious sniff, came right, biggest surprise, past vacuums, vacuuming, vacu..."
702,702,0.228123,0.505880,0.265997,248,5,"",[]
703,703,0.026258,0.114182,0.859560,248,5,"My wife is kind of a clean freak, and it’s no exaggeration to say that she vacuums 3+ times a week. She has been unwilling to give up the power of her corded vacuum until now. She loves the LG Cor...","[vacuums 3, lg cordzero, finally found, corded vacuum, clean freak, ’, wife, week, unwilling, times, say, replacement, power, loves, looking, kind, give, exaggeration]"
704,704,0.002496,0.015201,0.982303,249,5,"powerful and quiet. This is the first time I use LG stick vacuum. I always prefer using Dyson products.\nAnyway, this vacuum is pretty good, powerful and very quiet.\nThe best thing I like about t...","[always prefer using dyson products, use lg stick vacuum, new lg vacuum, one touch power, wife really like, really happy, product compare, pretty good, first time, best thing, dyson, vacuum, like,..."
705,705,0.026172,0.074851,0.898976,250,5,This vacuum is an absolute UNIT!!!. The vacuums ability to go on carpet and on hard wood is extremely convenient. Our previous vacuum was inconvenient in which I had to hold the button for it to c...,"[previously left behind , absolute unit , vacuums ability, hard wood, great change, extremely convenient, previous vacuum, vacuum, ’, work, wall, stand, quiet, picking, performed, nice, mount, inc..."
706,706,0.695381,0.252031,0.052588,251,5,Easy to use. My dyson v8 stopped working due to battery life. (And there is no way to get dyson battery in Hawaii.),"[dyson v8 stopped working due, get dyson battery, battery life, hawaii , way, use, easy]"
707,707,0.042987,0.669893,0.287121,251,5,So I purchased it.,[purchased]
708,708,0.096771,0.678533,0.224696,251,5,Detachable two batteries.\nThat goes without saying.,"[goes without saying, detachable two batteries]"
709,709,0.002135,0.008521,0.989344,252,5,Amazing vacuum!. I absolutely love this vacuum. We have always been Dyson users and decided to give this a try. Way......better!!,"[way  better, amazing vacuum , dyson users, absolutely love, vacuum, try, give, decided, always]"
710,710,0.006593,0.052248,0.941160,252,5,1. 2 batteries are a bonus!\n2. Storing you can shorten the stick\n3. Inside the canister there is a lever that pushes the gunk down to empty!\n4. Suction is AMAZING and twice as better then my co...,"[stick 3, cordless dyson, 2 batteries, 2, twice, suction, storing, shorten, pushes, lever, inside, gunk, empty, canister, bonus, better, amazing, 4, 1]"
711,711,0.032162,0.767195,0.200643,252,5,"I have 3 cats, 2 kids and 1 husband.....","[1 husband , 3 cats, 2 kids]"
712,712,0.005584,0.079416,0.915000,252,5,Totally worth the money!,"[totally worth, money]"
713,713,0.002593,0.045820,0.951587,253,5,"Mychoice. I receive one for my birthday.\nThis vaccine is a dream come true.\nLight , lots of power, easy to add attachments.","[dream come true, receive one, add attachments, vaccine, power, mychoice, lots, light, easy, birthday]"
714,714,0.003543,0.020962,0.975495,254,5,"Happy Customer. LG CordZero Bagless Cordless Stick Vacuum with Kompressor is quiet, compact, and lightweight. The vacuum has great suction, it works well on wood, tile, and carpet. I like it bette...","[lg cordzero bagless cordless stick vacuum, old heavy vacuum away due, old heavy corded vacuum, works well, vacuum, maintain around, great suction, bit pricey, lg, happy customer, happy, worth, wo..."
715,715,0.005026,0.043162,0.951812,255,5,"Lightweight, space saver vacuum. This is a light weight Quiet vacuum with 2 long lasting batteries. Great suction on hard and carpet floors! Much better than my dyson or shark!!","[2 long lasting batteries, light weight quiet vacuum, space saver vacuum, much better, great suction, carpet floors, shark, lightweight, hard, dyson]"
716,716,0.327396,0.354397,0.318207,256,5,"It sucks... and is just short of perfect. So we have had no less then 5 different cordless vac's in the last 4-5 years.. and honestly I think this is the best one yet... I would give it 4.9 stars,...","[5 different cordless vac, best one yet , 5 years , full 5 stars, sucks , 9 stars, would give, last 4, 4, think, short, perfect, less, honestly, explain]"
717,717,0.025714,0.246208,0.728078,256,5,"So let's start with some of the basics:It comes with TWO rechargeable batteries, so honestly if you use it right you should really never run out of power during one normal cleaning session.","[one normal cleaning session, two rechargeable batteries, really never run, use, start, right, power, let, honestly, comes, basics]"
718,718,0.029991,0.354106,0.615903,256,5,"The charging base is pretty well thought out, but this is where I knock the .1 off. It holds the spare battery internally, and can charge both the vac and the extra at the same time. You can mount...","[small brush  would, two primary attachments right, spare battery internally, pretty well thought, heavy base extension, large , get lost, even hides, cord vertically, charging base, 5 stars, 1 kn..."
719,719,0.074338,0.549994,0.375668,256,5,"Assembly takes just a couple minutes, but getting it all out of the box takes a good 5 minutes.","[good 5 minutes, couple minutes, box takes, assembly takes, getting]"
720,720,0.289764,0.494151,0.216085,256,5,"After a charge, you are ready to roll. This Vac DOES connect to WiFi. It is supported by a simple app that will keep track of cleaning history (so you can bust the kids if they say they cleaned, b...","[really necessary , simple app, probably something, keep track, battery life, cleaning history, history, wifi, vac, tell, supported, say, roll, ready, kids, connect, cleaned, charge, bust, ]"
721,721,0.398335,0.482901,0.118764,256,5,"When you turn it on, if you have an LG washer/dryer, the tone is going to sound oddly familiar... it will take a while to get used to that.","[sound oddly familiar , lg washer, get used, turn, tone, take, going, dryer]"
722,722,0.010880,0.211501,0.777619,256,5,"Now for the main function, as a vac... and it does it well. It is light weight (lighter then my Dyson), easy to move and maneuver... and it is relatively quiet... If you have light sleepers, they ...","[night even hear, dyson  easy, relatively quiet , woken , vac , maneuver , main function, light weight, light sleepers, average sleepers, well, use, move, lighter]"
723,723,0.029020,0.413442,0.557538,256,5,"The canister is pretty large for a hand held, wouldn't ask for much larger. It has a plunger that will scrub the inside to get dirt/dust/hair off the air flow pieces, so you don't have to do it by...","[air flow pieces, pretty large, much larger, get dirt, hand held, hand, scrub, plunger, inside, hair, dust, canister, ask]"
724,724,0.006257,0.083539,0.910204,256,5,"The extension arm, can be completely removed, so you can get small tight spaces, or you can adjust it to 4 different lengths, very easily. Very smart, and is great for a family when one member is ...","[get small tight spaces, 4 different lengths, one member, extension arm, completely removed, smart, great, family, easily, adjust, 6ft, 5ft]"
725,725,0.003385,0.032539,0.964076,256,5,"The power punch attachment is pretty interesting, we just gave it a test run and it does seem to do the job well for some stubborn dirt, and other areas.","[power punch attachment, test run, stubborn dirt, pretty interesting, job well, seem, gave, areas]"
726,726,0.634583,0.293201,0.072215,256,5,So the vac does do it's job and it sucks... but comes with plenty of extras....,"[sucks , extras , vac, plenty, job, comes]"
727,727,0.004485,0.037809,0.957705,257,5,Best vacuum i ever used. Strong suction and great battery life! With the attachment for hardwood floors no other vacuum beat it corded or cordless!,"[great battery life, vacuum beat, strong suction, hardwood floors, ever used, best vacuum, cordless, corded, attachment]"
728,728,0.004981,0.033710,0.961310,258,5,great for house cleaning. it is very easy to operate and productive to use. It didn't even need to read user manual to have it do its job immediately,"[read user manual, job immediately, house cleaning, even need, use, productive, operate, great, easy]"
729,729,0.461808,0.295716,0.242477,259,3,Review of LG cordless vacuum. I was excited to receive this vacuum due to many great reviews. I have not been impressed with it's actual performance. It does have long run time which is great but ...,"[good quality brush roll, remove pet hair, long run time, definitely something lacking, lg cordless vacuum, many great reviews, vacuum due, really struggles, actual performance, cloth furniture, g..."
730,730,0.002397,0.007494,0.990109,260,5,I love this vacuum cleaner!. This vacuum cleaner is so easy to use. It is effective in getting up dirt and dog hair. I love how easy it is to empty. The stand-up rack is great for us because it ma...,"[vacuum cleaner , older vacuum cleaner, vacuum cleaner, wife loves, much lighter, dog hair, use, us, stand, rack, portable, makes, love, location, great, getting, empty, effective, easy, dirt, bag]"
731,731,0.003125,0.011403,0.985472,261,5,"Life changer. I absolutely love this vacuum. The ease of use and it’s effectiveness were a pleasant surprise, even at this price. Just never thought a stick could work as well as a traditional sty...","[stick could work, traditional style vacuum, pleasant surprise, never thought, life changer, charges fast, absolutely love, vacuum, ’, well, use, simple, price, even, effectiveness, ease]"
732,732,0.015058,0.075695,0.909247,262,5,The best cordless vacuum!. I did my research on all of the vacuums out there... and decided on this one. I was amazed by how much dirt it picked up from the carpet as well as the hard floor. We ha...,"[best cordless vacuum , cordzero vacuum instead, old vacuum, hard floor, german shepherd, much dirt, much, went, well, vacuums, sheds, research, picking, picked, others, one, neither, lg, hair, gl..."
733,733,0.006364,0.036382,0.957253,263,5,"Quite and does a good job.. This vacuum does a good job, and is not loud! I have been able to vacuum my whole house using only one battery. The dirt cup is easy to empty. I really like the freedom...","[whole house using, good job , good job, really like, one battery, dirt cup, vacuum, quite, loud, freedom, empty, easy, cord, able]"
734,734,0.003848,0.040675,0.955477,264,5,"great vacuum ! easy to use. this is a very light weight, easy to use vacuum - highly recommentd","[light weight, highly recommentd, great vacuum, use vacuum, use, easy]"
735,735,0.011515,0.090186,0.898299,265,5,Great vacuum. Light and easy to use. Emptying the bin is simple.,"[great vacuum, use, simple, light, emptying, easy, bin]"
736,736,0.003157,0.009785,0.987058,266,5,"Awesome!. Looks amazing, love the 2 batteries and it's just a great vacuum. I definitely like this way better than my dyson.","[way better, looks amazing, great vacuum, definitely like, awesome , 2 batteries, love, dyson]"
737,737,0.004212,0.041530,0.954258,267,5,Great cordless stick vac!!. I decided to go with the LG over a Dyson. Straight out of the box it took only 10 minutes to put together. The unit comes with 2 batteries that will charge at the same ...,"[great cordless stick vac , charging stand anywhere, would recommend, unit comes, put together, pretty quiet, low setting, 2 batteries, 10 minutes, dyson time, time, dyson, wall, vaccum, turned, t..."
738,738,0.001737,0.011993,0.986270,268,5,Great. Fantastic Vacuum! Convenient and easy to use with a lot of options and power.,"[fantastic vacuum, use, power, options, lot, great, easy, convenient]"
739,739,0.006253,0.021182,0.972565,269,5,"Love the freedom of no cord!. Although I haven't had very long to use my new vacuum yet, I can already tell I will love it. It's light weight, has great attachments, it goes everywhere, even under...","[new vacuum yet, one side, light weight, hard floors, great suction, great attachments, goes everywhere, get stuck, especially like, already tell, easily use, cord , vacuum, use, cord, worth, vehi..."
740,740,0.080312,0.279507,0.640181,270,5,The Little Stick Vacuum That Could. Don't let the size of this item discourage you from your purchase. I live with two dogs and wall to wall carpet so I need a full powered vacuum to clean the mes...,"[whole space barely using, little stick vacuum, internal metal filter, full powered vacuum, replace two vacuums, powered mini brush, two dogs, cleaning brush, upper section, stuck fluff, screen cl..."
741,741,0.007786,0.033683,0.958531,271,5,Great vaccum. Love this vaccum it’s really quite and is easy to get to hard to reach spots,"[really quite, reach spots, great vaccum, vaccum, ’, love, hard, get, easy]"
742,742,0.115971,0.406939,0.477090,272,4,"Great battery system, great suction power.. I got the LG CordZero Stick Vacuum with Kompressor to help me keep my carpeted stairs clean. While we customarily take our shoes off at the door, I've g...","[great suction power , lg cordzero stick vacuum, great battery system, sheds like crazy, vacuum would chase, corded upright vacuum, carpeted stairs clean, track stuff, three kids, right accessorie..."
743,743,0.013013,0.122849,0.864139,272,4,"I really like the LG CordZero Stick Vacuum. Having two replaceable batteries eases my mind over a built in battery like a Dyson. According to the manufacturer, each battery is rated for about 60 m...","[power accessories draw power directly, two replaceable batteries eases, lg cordzero stick vacuum, power carpet nozzle tool, power punch panel, run time without, many carpeted rooms, lowest suctio..."
744,744,0.012846,0.137135,0.850020,272,4,"Even at the lowest suction setting, it was pulling hair, dust and debris very easily and effectively from my plush carpets. I was very pleased with the noise level at this setting. It was fairly m...","[quick button tap away, next higher mode, lowest suction setting, turbo mode, power mode, pulling hair, plush carpets, noise level, much quieter, hair dryer, fairly mild, 3 seconds, button, settin..."
745,745,0.161687,0.590591,0.247722,272,4,"After learning I could run for 40 minutes on the lowest setting, I ran the vacuum with a fully charged battery with the Power Carpet Nozzle accessory flat out in Power Mode and it ran for over 30 ...","[power carpet nozzle accessory flat, another fully charged battery, fully charged battery, one battery charge, power mode, one thing, whole house, vacuumed almost, turbo mode, lowest setting, high..."
746,746,0.500660,0.421803,0.077536,272,4,"There are 3 indicator lights at the top of the handle to indicate battery charge. As the battery charge gets depleted, the first two lights will turn off. The third light will eventually flash to ...","[battery charge gets depleted, first two lights, 3 indicator lights, insufficient charge left, indicate battery charge, third light, final warning, eventually flash, charge, indicate, vacuum, turn..."
747,747,0.042451,0.824540,0.133009,272,4,"Another thing I noticed is that with the power accessory attached, it powers the accessory for a moment before supplying suction when the system is turned on.","[power accessory attached, supplying suction, another thing, accessory, turned, system, powers, noticed, moment]"
748,748,0.002517,0.075665,0.921818,272,4,The extension wand has a two way button to extend the wand an additional 6 inches with stops available every couple inches. It made a dramatic improvement in comfort.,"[stops available every couple inches, additional 6 inches, two way button, dramatic improvement, extension wand, wand, made, extend, comfort]"
749,749,0.459146,0.454604,0.086251,272,4,"While the Power Carpet Nozzle glides over hard floors, it takes some effort and sometimes requires my second hand on the extension wand to move the Power Carpet Tool head across my very plush carp...","[power carpet tool head across, power carpet nozzle glides, plush carpet, sometimes requires, second hand, hard floors, extension wand, carpet, wheels, think, takes, small, sink, move, effort, eff..."
750,750,0.005846,0.105307,0.888847,272,4,"The Kompressor feature is new for this model of Stick Vacuum. This feature allows you to squish down the accumulated dust, hair and other bits to pack more stuff into the canister between canister...","[spring loaded lever, stick vacuum, mesh filter, kompressor feature, feature allows, easily compacted, canister contents, canister cleanings, accumulated dust, canister, dust, sweeps, stuff, squis..."
751,751,0.680067,0.289235,0.030699,272,4,The included stand is OK. It can hold and charge the second battery or charge the battery installed on the vacuum. It will always charge the vacuum mounted battery first and then charge the batter...,"[vacuum mounted battery first, power punch nozzle, power carpet nozzle, extension wand assembled, vacuum docking guides, power heads installed, front tool storage, extension wand, docking guides, ..."
752,752,0.143682,0.807306,0.049013,272,4,Is it too much to ask that a stand have tool storage for all the tools included with the vacuum?,"[tools included, tool storage, vacuum, stand, much, ask]"
753,753,0.272632,0.483648,0.243720,272,4,I kinda chuckled that this Stick Vacuum has WiFi connectivity. My first smart LG device is a Washer. So I already had the LG ThinQ app on my phone. After following the directions to connect this S...,"[provides basic maintenance reminders similar, could get push notifications, first smart lg device, charging complete messages, lg thinq app, fourth usage cycle, uses per month, 3 power modes, app..."
754,754,0.001060,0.017705,0.981235,272,4,"In the end, I'm glad I got this LG CordZero Stick Vacuum. It is going to work well for me on the stairs, but it will also work great for my hard floors and quick sweeps on my carpet between deeper...","[lg cordzero stick vacuum, corded upright vacuum, also work great, work well, quick sweeps, hard floors, deeper cleanings, stairs, got, going, glad, end, carpet]"
755,755,0.002259,0.051645,0.946097,273,5,Clean more with extra battery. Very handy & rxtended use with extra battery pack ...,"[extra battery pack , extra battery, rxtended use, handy, clean]"
756,756,0.865333,0.117693,0.016974,274,2,"not worth the price. After a few months of use, you can definitely see the wear and tear. It just does not clean as good, even after washing and replacing the filters. It clogs up very easily if y...","[maximum setting, dyson might, definitely see, better buy, worth, wear, washing, use, tear, strong, replacing, price, months, good, filters, even, easily, continuously, clogs, clean]"
757,757,0.002102,0.026695,0.971203,275,5,Really good stick. much longer battery life and way more powerful than the Dyson I had,"[much longer battery life, really good stick, way, powerful, dyson]"
758,758,0.287038,0.401874,0.311088,276,5,Very quiet and convenient vacuum. Strange thing about this is that the packaging for these vacuums are all very dirty and even dirty on the inside. may be in storage for too long. \nthe vacuum it ...,"[touch furniture, strange thing, padded sides, nicely built, keep noise, change directions, convenient vacuum, even dirty, vacuum, even, dirty, vacuums, storage, sound, self, quiet, packaging, min..."
759,759,0.116094,0.353053,0.530853,277,5,No-Compromise Cordless. Just because a product is powered by batteries does not mean it will not perform. The LG CordZero Bagless Cordless Stick Vac with Kompressor Technology is proof of that. We...,"[lg cordzero bagless cordless stick vac, power cord around, potentially dangerous , compromise cordless, three dogs, pet fur, kompressor technology, carpeted stairs, well, undesirable, proof, prod..."
760,760,0.039250,0.230713,0.730036,277,5,"Power was not an issue with this vacuum. Carpet pile stood up after use! A nice practical feature is a combination storage and charging stand. It has a boost mode for increased power/suction, but ...","[makes larger vacuuming tasks easier, nice practical feature, carpet pile stood, accomplish without running, therefore reduces, single battery, runtime obtained, model comes, mode consumes, contin..."
761,761,0.006944,0.057710,0.935346,277,5,"Well-designed product by LG! I recommend it for anyone like us who have good solutions for upstairs and downstairs, but were struggling to find the perfect solution for stairs.","[anyone like us, perfect solution, good solutions, designed product, well, upstairs, struggling, stairs, recommend, lg, find, downstairs]"
762,762,0.024871,0.241074,0.734055,278,5,"No cord. Like every thing about it, light, no cord, cleans very well","[like every thing, well, light, cord, cleans]"
763,763,0.002651,0.006919,0.990430,279,5,Great!. Love it! Have had no issues with the vacuum and the battery last a long time. Love that it comes with two and the accessories are awesome.,"[long time, great , battery last, vacuum, two, love, issues, comes, awesome, accessories]"
764,764,0.001659,0.024926,0.973415,280,5,"The perfect lightweight cordless vacuum. Lightweight, effective, beautiful design. Highly recommend.","[perfect lightweight cordless vacuum, highly recommend, beautiful design, lightweight, effective]"
765,765,0.001639,0.007364,0.990996,281,5,A lot easier. Good stuff Made my life a lot easier thank you so much,"[good stuff made, lot easier thank, lot easier, much, life]"
766,766,0.522763,0.313194,0.164043,282,2,"Misses the mark. Great concept. Love the stand and the extra battery. Build quality felt good. But for a vacuum that claims to do well with pet hair, it misses the mark. There's a ring inside the ...","[pet hair constantly gets stuck, build quality felt good, pet hair, quite annoying, poor design, help push, great concept, grabbed photos, final straw, extra battery, bottom broke, ring inside, ri..."
767,767,0.002324,0.041722,0.955954,283,5,Two batteries a plus.. Easy to use. Reaches under furniture. Great extendable stick.,"[plus  easy, great extendable stick, two batteries, use, reaches, furniture]"
768,768,0.001714,0.009668,0.988618,284,5,"Merry Christmas Hun. Believe it or not this vacuum was the only thing my wife wanted for Christmas. It works great and she loves it, There is not a problem picking up dog hair, the suction is very...","[merry christmas hun, works great, wife wanted, second one, problem picking, probably buy, dog hair, christmas, vacuum, thing, suction, rv, powerful, motor, loves, good, believe]"
769,769,0.001723,0.008880,0.989396,285,5,"Love This Vacuum!!!!. Best purchase! This vacuum does as it states, has two batteries and the stand is free standing which works perfect! The stick is adjustable and suction is amazing!","[works perfect, two batteries, free standing, best purchase, vacuum , vacuum, suction, stick, states, stand, love, amazing, adjustable]"
770,770,0.002324,0.035733,0.961942,286,5,LG vacuum rechargeable. Really like the lightweight and small aize. Good suction power and easy to charge and empty basket.,"[lg vacuum rechargeable, good suction power, small aize, really like, empty basket, lightweight, easy, charge]"
771,771,0.002375,0.012795,0.984830,287,5,Perfect for Townhouse. This vacuum does a wonderful job cleaning my condo. Very convenient for stairs. I have zero complaints and am sure sure you will be happy with this if you want a light and e...,"[wonderful job cleaning, zero complaints, sure sure, lasts forever, maneuver vacuum, vacuum, want, townhouse, stairs, perfect, light, happy, easy, convenient, condo]"
772,772,0.002551,0.021023,0.976426,288,5,"Best vaccum. This is the best handy vacuum , it really clean up the carpet very well. Compare the other brand","[best handy vacuum, best vaccum, really clean, well, compare, carpet, brand]"
773,773,0.020280,0.072810,0.906910,289,4,Better than dyson. Very happy with this vac. Easy to use. Wife loves the look and feel. The stand it comes with is worth every penny. Its sturdy and does not sway or move like dyson's stand. The o...,"[worth every penny, move like dyson, wife loves, bit messy, dyson, vac, use, sway, sturdy, stand, prepare, look, issue, happy, hand, found, feel, far, emptying, easy, comes, bin, better]"
774,774,0.008962,0.066576,0.924462,290,5,"Very quiet and picks up well.. We have 4 dogs, 3 cats and a rabbit. Yes we have to empty it often but it is so quiet that the rabbit does not become distressed as he did with our old vacuum. It is...","[well worth, well , old vacuum, become distressed, 4 dogs, 3 cats, yes, use, rabbit, quiet, picks, often, money, empty, easy]"
775,775,0.005817,0.035692,0.958491,291,4,Great Buy!. Works Great! Only improvement I could think of would be a longer lasting battery life!,"[longer lasting battery life, great buy , works great, could think, would, improvement]"
776,776,0.011008,0.081130,0.907862,292,4,Nice power long battery life. The vacuum works very well. We have a pet that sheds a lot so had to use the turbo function most of the time to get the fur out of rugs and furniture. Hard floor surf...,"[nice power long battery life, makes charging somewhat portable, single battery charge, hard floor surfaces, battery life, 2nd battery, nice addition, yes however, wife seemed, turbo function, rea..."
777,777,0.002794,0.028903,0.968303,293,5,Powerful & High-End. Very powerful vacuum when in Turbo Mode. Love the high quality build of the vacuum.,"[high quality build, turbo mode, powerful vacuum, high, vacuum, powerful, love, end]"
778,778,0.006351,0.046967,0.946682,294,5,Great upgrade. More than enough battery to vacuum my entire house. ~2200sqft,"[great upgrade, entire house, enough battery, vacuum, 2200sqft]"
779,779,0.546754,0.303812,0.149434,295,3,"Not great for quality carpet. I'm disappointed for the one flaw because this LG vacuum cleans SO well. I love all the features, the size, the weight, it's all perfect. However it states in the des...","[semi plush carpet, lg vacuum cleans, quality carpet, like carpet, carpet unless, one flaw, flat rug, sturdy size, push forward, price point, multi surfaces, vacuum, surfaces, size, push, point, w..."
780,780,0.005778,0.021874,0.972348,296,5,"Stylish Vac. Just love this LG Kompressor vac. It filled my expectations. It have more batteries life than, Dyson.\nPicks up dust and cleans my carpets and hardwood\nfloor in a breeze. I especiall...","[lg kompressor vac, especially love , stylish vac, hardwood floor, car without, batteries life, love, vacuum, picks, filled, expectations, dyson, dust, cord, cleans, carpets, breeze]"
781,781,0.001864,0.012983,0.985153,297,5,Great Vacuum !. This is a great buy. I think it’s durable and will serve its purpose for a long time. The suction is really fantastic. It has powerful motor that makes the job easy .,"[great vacuum , great buy, really fantastic, powerful motor, long time, job easy, ’, think, suction, serve, purpose, makes, durable]"
782,782,0.638016,0.285124,0.076860,298,3,"pretty good, but not great. This vac needs a better floor brush. The universal floor brush is at best, average. Decent on carpet, but it requires some effort to move while vacuuming carpet. On har...","[universal floor brush, soft roller brush, better floor brush, vac needs, nowhere near, hard floors, vacuuming carpet, pretty good, good, carpet, requires, ok, move, great, effort, decent, best, a..."
783,783,0.271973,0.609285,0.118742,298,3,"The ""kompressor"" feature is OK, but the handle to compress the dirt doesn't go all the way down to assist in removing dirt while trying to empty the bin.","[removing dirt, dirt, way, trying, ok, kompressor, handle, go, feature, empty, compress, bin, assist]"
784,784,0.035862,0.364956,0.599182,298,3,"Suction is good, but still a step behind the Dyson V11.","[step behind, dyson v11, suction, still, good]"
785,785,0.458834,0.457026,0.084140,298,3,"Overall an OK alternative to Dyson, but not as good.","[ok alternative, overall, good, dyson]"
786,786,0.001836,0.009748,0.988416,299,5,Excellent product. Excellent products. Makes cleaning enjoyable. My wife loves it!,"[makes cleaning enjoyable, wife loves, excellent products, excellent product]"
787,787,0.002588,0.013050,0.984362,300,5,"Great product. Great product. Works very well and I love the stand. It was a bit pricey but so far it seems worth it. Great accessories and easy to use, quieter than my Dyson and does the job.","[seems worth, great product, great accessories, bit pricey, works, well, use, stand, quieter, love, job, far, easy, dyson]"
788,788,0.003131,0.011557,0.985312,301,5,Great purchase. I truly love this vacuum. It’s very simple to operate.,"[truly love, great purchase, ’, vacuum, simple, operate]"
789,789,0.037259,0.176961,0.785780,302,5,"Best vacuum ever. Light, ready and diverse. My mom is starting to have trouble gripping things but she lives the feather weight and post of this vacuum.","[trouble gripping things, best vacuum ever, feather weight, vacuum, starting, ready, post, mom, lives, light, diverse]"
790,790,0.005513,0.070248,0.924239,303,5,Works well. Works well for most surfaces. Easy to clean the dust holder.,"[works well, dust holder, surfaces, easy, clean]"
791,791,0.013319,0.067921,0.918759,304,4,"Works Well on Carpets; Struggles with Hard Floors. LG CordZero™ A9 Kompressor Stick Vacuum works well in carpeted areas, unfortunately, the powerhead does not adapt well to hard floors so small de...","[lg cordzero ™ a9 kompressor stick vacuum works well, exceptionally long battery life, dedicated hard floor powerhead, would greatly improve, spot cleaning without, small debris tend, stellar perf..."
792,792,0.043984,0.351713,0.604303,304,4,"One last note, even though this system is not “pet” rated, it had no trouble removing pet hair from carpets and furniture.","[“ pet ” rated, trouble removing pet hair, one last note, even though, system, furniture, carpets]"
793,793,0.097647,0.665227,0.237126,304,4,Pros,[pros]
794,794,0.037426,0.668710,0.293864,304,4,• Convenient,[• convenient]
795,795,0.165022,0.773113,0.061865,304,4,- No cords to tangle,"[tangle, cords]"
796,796,0.235942,0.651656,0.112401,304,4,- Easily gets under furniture,"[easily gets, furniture]"
797,797,0.071836,0.823399,0.104765,304,4,• Kompressor™,[• kompressor ™]
798,798,0.030631,0.799013,0.170356,304,4,- Quickly cleans dust cup,[quickly cleans dust cup]
799,799,0.009571,0.571561,0.418868,304,4,- Improves suction,[improves suction]
800,800,0.013966,0.479253,0.506781,304,4,• Long battery life,[• long battery life]
801,801,0.020481,0.863026,0.116493,304,4,- 40-60 minutes with a single battery on normal setting and powerhead,"[single battery, normal setting, 60 minutes, powerhead, 40]"
